bus_id,time,ridership_count
13211,685,0
19051,685,0
15189,685,0
18020,685,0
6557,685,0
17625,685,1
6556,685,0
13215,685,1
4864,685,1
13216,685,0
15187,685,0
15188,685,0
6553,685,0
19412,685,1
18018,685,0
13208,685,0
20283,685,2
4856,685,2
7149,685,0
18014,685,0
13209,685,1
20281,685,1
18021,685,1
13213,685,2
6555,685,0
4857,685,1
4864,690,0
18021,690,1
19412,690,1
20285,690,0
20281,690,3
13215,690,0
9418,690,0
6553,690,0
18018,690,0
4856,690,2
7149,690,1
13216,690,1
13211,690,0
7151,690,1
18020,690,0
13208,690,1
15189,690,0
15188,690,0
20283,690,1
6556,690,0
4885,690,0
17625,690,0
18620,690,0
4855,690,0
17626,690,0
19051,690,6
4857,690,1
6555,690,0
13209,690,0
6557,690,0
18014,690,3
13213,690,3
19050,690,0
15187,690,0
4855,695,4
13213,695,0
13211,695,0
20285,695,0
6556,695,0
18620,695,1
13215,695,0
18021,695,1
4864,695,0
18014,695,3
15187,695,11
15188,695,1
4857,695,1
4856,695,0
6555,695,0
17625,695,0
17626,695,0
19051,695,10
7151,695,1
19050,695,0
6557,695,0
9418,695,0
20283,695,1
15189,695,0
4885,695,1
18020,695,1
13209,695,1
13208,695,1
6553,695,0
7149,695,1
19412,695,1
13216,695,0
20281,695,3
18018,695,0
19050,700,0
17625,700,0
17626,700,0
13216,700,0
15188,700,3
4856,700,0
18620,700,1
6556,700,0
6555,700,0
20283,700,0
4855,700,4
13209,700,1
19412,700,3
13213,700,4
15189,700,1
19051,700,13
18014,700,1
7151,700,1
7149,700,1
13211,700,0
6553,700,0
18020,700,3
13215,700,1
18018,700,0
18021,700,0
4864,700,0
4857,700,1
9418,700,0
20281,700,3
20285,700,0
4885,700,4
13208,700,1
6557,700,0
15187,700,11
13216,705,1
19412,705,2
18020,705,3
6557,705,0
6556,705,0
19051,705,16
18021,705,2
15187,705,11
15188,705,0
4885,705,10
6555,705,0
15189,705,4
9418,705,0
18014,705,0
18620,705,0
7149,705,1
13211,705,1
6553,705,0
20285,705,1
18018,705,0
7151,705,1
4857,705,4
19050,705,0
4864,705,1
13208,705,1
4856,705,0
20281,705,3
13215,705,4
17626,705,7
13213,705,6
4855,705,9
20283,705,1
17625,705,7
13209,705,0
17625,710,9
4864,710,2
18021,710,3
13211,710,1
7149,710,5
13216,710,1
20281,710,7
6553,710,0
13209,710,0
9418,710,0
4885,710,10
19050,710,4
19051,710,15
20283,710,4
6555,710,0
18018,710,0
19412,710,2
15189,710,1
13208,710,3
17626,710,7
7151,710,4
6557,710,2
13213,710,4
4855,710,10
4857,710,6
13215,710,5
18620,710,0
6556,710,0
18014,710,1
4856,710,7
15188,710,0
18020,710,3
20285,710,0
15187,710,6
18013,710,4
13215,715,5
18018,715,0
18013,715,4
6557,715,1
18014,715,3
4856,715,7
13208,715,3
18620,715,0
20283,715,3
4855,715,10
15189,715,1
6555,715,0
15188,715,0
17626,715,1
13209,715,1
20281,715,7
6556,715,0
17625,715,3
19050,715,0
19051,715,22
19412,715,7
13213,715,8
18020,715,3
6553,715,0
13211,715,1
20285,715,4
7149,715,6
9418,715,2
4857,715,3
15187,715,4
4885,715,3
4864,715,2
7151,715,7
18021,715,5
13216,715,1
15188,720,1
13209,720,1
17626,720,1
18021,720,5
20281,720,8
4864,720,1
15187,720,4
7149,720,6
15189,720,1
7151,720,8
20283,720,6
9418,720,3
19051,720,27
4885,720,1
18014,720,3
6557,720,0
4851,720,0
18020,720,3
18013,720,5
20285,720,0
6553,720,0
13208,720,4
13215,720,7
19050,720,0
4855,720,9
4857,720,10
18620,720,0
4856,720,7
6556,720,0
13211,720,0
19412,720,16
17625,720,0
6555,720,0
18018,720,0
13216,720,1
13213,720,6
19412,725,14
17625,725,0
13209,725,0
18620,725,0
18020,725,13
13216,725,1
6555,725,0
15189,725,1
4885,725,4
4851,725,9
20283,725,9
18014,725,0
13208,725,10
19050,725,0
18013,725,19
13211,725,1
4864,725,1
6553,725,0
20285,725,0
13215,725,6
4857,725,7
4855,725,9
7149,725,4
4856,725,7
13213,725,8
18018,725,0
19051,725,30
15188,725,7
20281,725,10
7151,725,9
6557,725,0
9418,725,3
15187,725,4
18021,725,4
17626,725,1
6556,725,2
19050,730,3
15188,730,7
20281,730,11
20285,730,0
4851,730,10
4885,730,7
18020,730,22
18021,730,7
13216,730,1
17626,730,1
13213,730,3
18018,730,0
13215,730,15
18620,730,3
18014,730,2
19051,730,30
9418,730,0
4857,730,11
6556,730,0
17625,730,5
13211,730,4
19412,730,5
13208,730,10
15187,730,4
7149,730,4
4864,730,1
18013,730,27
4855,730,15
15189,730,3
6557,730,0
13209,730,0
4856,730,3
6555,730,0
7151,730,13
6553,730,0
20283,730,9
4856,735,0
7149,735,4
15189,735,0
4885,735,7
7151,735,13
13213,735,1
18620,735,4
18018,735,0
13216,735,3
15188,735,2
19050,735,1
18013,735,14
13209,735,3
6555,735,0
6556,735,0
4855,735,16
17625,735,8
13208,735,5
15187,735,9
17626,735,4
18020,735,24
18014,735,6
20281,735,12
6557,735,0
9418,735,0
13215,735,18
20283,735,3
18021,735,7
19412,735,4
4864,735,4
19051,735,30
4857,735,11
20285,735,0
13211,735,4
6553,735,0
4851,735,13
17626,740,4
4857,740,6
18620,740,0
6553,740,0
4864,740,4
13208,740,4
19412,740,4
13216,740,3
13215,740,4
18018,740,0
17625,740,8
20285,740,2
18020,740,14
20281,740,10
15188,740,4
4855,740,12
9418,740,0
19050,740,2
15189,740,0
6556,740,0
4856,740,0
18013,740,15
18021,740,10
7151,740,19
13211,740,1
4851,740,16
18014,740,10
7149,740,7
13213,740,1
4885,740,3
6557,740,0
19051,740,30
15187,740,9
20283,740,3
13209,740,3
6555,740,0
20281,745,8
15187,745,9
6555,745,0
18013,745,15
4855,745,7
6553,745,0
13209,745,0
6556,745,0
6557,745,0
19412,745,7
17625,745,3
15188,745,4
13216,745,0
20285,745,0
19051,745,22
4885,745,5
13215,745,13
18014,745,4
4856,745,1
7149,745,7
18021,745,12
4851,745,11
13213,745,0
18020,745,4
7151,745,13
13208,745,4
4857,745,5
18620,745,3
17626,745,3
4864,745,0
9418,745,1
18018,745,0
19050,745,2
20283,745,3
15189,745,2
13211,745,1
13208,750,7
4864,750,1
17625,750,2
20285,750,0
18013,750,17
19051,750,24
13215,750,13
4856,750,0
7149,750,7
13213,750,3
7151,750,16
13211,750,1
9418,750,5
6553,750,0
17626,750,4
19050,750,4
15188,750,4
19412,750,14
4855,750,1
4857,750,2
15187,750,6
18014,750,0
18620,750,3
18020,750,5
6556,750,0
13209,750,0
6557,750,0
13216,750,2
20281,750,9
4851,750,10
18021,750,12
15189,750,3
18018,750,0
6555,750,0
4885,750,3
20283,750,7
20284,750,0
15189,755,1
19412,755,10
13213,755,2
17626,755,4
18020,755,5
4856,755,3
13215,755,13
7149,755,1
4885,755,5
4857,755,2
6556,755,0
20283,755,9
13216,755,1
4851,755,2
19051,755,20
6553,755,0
9418,755,0
18620,755,1
18021,755,7
20285,755,1
7151,755,4
19050,755,2
17625,755,9
15188,755,1
20281,755,10
18018,755,0
18013,755,16
20284,755,0
6557,755,0
6555,755,0
13209,755,0
13211,755,1
4864,755,4
13208,755,7
18014,755,0
15187,755,5
4855,755,2
4864,760,4
9418,760,0
17626,760,1
20281,760,9
18013,760,14
4856,760,3
20285,760,0
7151,760,5
6555,760,0
18014,760,4
4885,760,7
18021,760,10
18620,760,1
13215,760,16
19050,760,0
19051,760,22
20283,760,9
20284,760,0
13211,760,1
15187,760,4
6556,760,0
13208,760,2
4857,760,1
15189,760,3
13213,760,3
6557,760,0
7149,760,1
6553,760,0
13216,760,1
13209,760,1
17625,760,15
4855,760,3
18018,760,0
18020,760,0
4851,760,5
19412,760,1
15188,760,1
13211,765,0
6553,765,0
13215,765,4
15189,765,0
4885,765,7
18018,765,0
4864,765,2
19050,765,0
19051,765,21
4857,765,0
6556,765,0
20285,765,0
20284,765,0
7149,765,1
20281,765,9
9418,765,0
4851,765,4
6557,765,0
19412,765,1
6555,765,0
17626,765,1
15188,765,1
18620,765,0
13208,765,2
17625,765,19
13213,765,0
20283,765,3
18014,765,4
7151,765,7
18013,765,16
4855,765,3
18021,765,11
18020,765,11
15187,765,4
13216,765,1
4856,765,3
13209,765,2
4855,770,4
4851,770,7
20283,770,1
15187,770,5
7149,770,1
4856,770,3
4857,770,1
6556,770,0
6553,770,0
13213,770,3
15189,770,0
18020,770,11
13209,770,2
6557,770,0
18018,770,0
15188,770,1
19412,770,1
17625,770,17
6555,770,0
18014,770,0
18620,770,0
19050,770,0
18021,770,11
13211,770,1
13208,770,4
19051,770,25
20285,770,1
13215,770,4
13216,770,4
20281,770,9
20284,770,0
18013,770,16
9418,770,1
4885,770,0
17626,770,1
7151,770,9
4864,770,2
20281,775,7
4864,775,0
6557,775,1
6556,775,0
20283,775,1
13208,775,5
7149,775,2
18021,775,11
13211,775,1
18013,775,16
18014,775,0
6555,775,0
4856,775,4
17626,775,1
19050,775,0
7151,775,12
18620,775,0
13215,775,3
9418,775,2
17625,775,5
19412,775,4
4885,775,0
15187,775,8
4855,775,5
4851,775,3
19051,775,29
20284,775,1
15188,775,0
4857,775,1
6553,775,0
13213,775,3
15189,775,1
18018,775,0
18020,775,8
13209,775,1
20285,775,0
13216,775,1
19051,780,30
20281,780,7
17625,780,4
13208,780,5
18021,780,10
17626,780,1
7151,780,15
18018,780,0
7149,780,2
20283,780,0
13209,780,1
19050,780,0
6553,780,0
9418,780,1
13216,780,1
18620,780,0
18013,780,18
13211,780,0
4864,780,1
20285,780,1
4855,780,5
4856,780,4
4851,780,4
13215,780,0
6556,780,0
4885,780,3
6555,780,0
20284,780,4
4857,780,1
13213,780,2
15188,780,0
15189,780,1
18014,780,0
18020,780,1
15187,780,10
6557,780,0
19412,780,8
6556,785,0
19050,785,1
17625,785,3
20285,785,0
4867,785,0
4857,785,0
18620,785,1
18021,785,12
17626,785,3
13208,785,7
6557,785,0
19051,785,30
4856,785,4
13216,785,3
13215,785,0
13213,785,3
4885,785,2
7151,785,11
15188,785,0
13209,785,1
20284,785,0
9418,785,0
20283,785,1
18020,785,0
6553,785,0
13211,785,0
7149,785,1
18018,785,0
6555,785,0
4855,785,5
18014,785,0
20281,785,7
18623,785,0
4864,785,1
15187,785,10
15189,785,1
19412,785,7
18013,785,19
4851,785,5
18623,790,3
18018,790,0
13216,790,2
13215,790,3
4851,790,5
18014,790,0
4885,790,2
20283,790,1
7151,790,5
19051,790,30
19412,790,4
13208,790,4
15188,790,1
13209,790,3
4855,790,7
18013,790,18
13213,790,3
9418,790,0
4856,790,6
4867,790,1
15189,790,1
20284,790,0
17625,790,10
18620,790,3
18021,790,9
7149,790,1
6557,790,0
19050,790,0
20285,790,0
13211,790,3
20281,790,8
6556,790,0
18020,790,2
17626,790,4
4864,790,1
4857,790,3
6553,790,1
6555,790,0
15187,790,10
15188,795,1
18014,795,1
17625,795,14
18020,795,3
18623,795,0
18013,795,17
13213,795,4
4856,795,6
13209,795,5
4855,795,7
19412,795,1
18018,795,0
4864,795,1
18021,795,10
4851,795,4
19051,795,30
7149,795,2
20281,795,9
13211,795,4
15189,795,1
15187,795,6
4857,795,7
6555,795,0
6553,795,0
4867,795,1
18620,795,1
19050,795,0
20285,795,0
9418,795,0
20283,795,1
13216,795,1
20284,795,0
17626,795,3
13215,795,3
4885,795,4
7151,795,5
13208,795,2
6557,795,4
6556,795,0
18021,800,12
18014,800,1
18013,800,21
18020,800,2
13209,800,4
4885,800,4
17626,800,3
13216,800,3
18620,800,1
6557,800,0
15189,800,3
20281,800,9
4851,800,8
19412,800,1
18623,800,7
20284,800,0
18018,800,0
9418,800,1
13211,800,4
4856,800,6
13215,800,3
15188,800,2
6555,800,0
4864,800,2
15187,800,6
20285,800,0
13213,800,4
6556,800,0
19050,800,3
13208,800,3
7151,800,0
4867,800,8
19051,800,30
4855,800,6
4857,800,6
6553,800,0
20283,800,1
7149,800,1
17625,800,13
4885,805,4
13215,805,1
20285,805,1
9418,805,0
4867,805,13
18021,805,13
15189,805,4
13211,805,7
4856,805,13
7151,805,0
13216,805,3
19050,805,0
18018,805,0
18620,805,0
4857,805,3
6557,805,0
17626,805,3
20281,805,10
7149,805,3
6553,805,0
18014,805,1
19412,805,1
18623,805,5
13209,805,4
13208,805,3
13213,805,7
18013,805,22
4851,805,12
4864,805,2
4855,805,11
18020,805,3
17625,805,0
19051,805,30
15187,805,7
15188,805,1
20283,805,1
20284,805,1
4872,805,0
6555,805,0
6556,805,1
18018,810,0
4857,810,4
20281,810,10
13211,810,7
4851,810,9
15189,810,3
4867,810,13
6555,810,0
15187,810,7
7149,810,3
4855,810,15
19412,810,4
4864,810,3
6557,810,0
13213,810,11
18013,810,24
18020,810,6
17625,810,2
18014,810,1
19051,810,30
15188,810,0
20284,810,1
6553,810,0
13208,810,6
7151,810,2
18623,810,7
13209,810,4
13215,810,4
20285,810,2
9418,810,0
17626,810,1
4872,810,3
18021,810,13
4856,810,13
13216,810,1
19050,810,2
18620,810,0
20283,810,2
4885,810,6
6556,810,1
20283,815,2
7149,815,4
4855,815,12
15187,815,6
19051,815,30
13215,815,4
18620,815,0
6556,815,1
4872,815,6
19050,815,0
20285,815,0
4864,815,6
13216,815,4
18021,815,15
4851,815,5
6555,815,0
20284,815,2
4885,815,6
18623,815,7
13208,815,4
18014,815,0
4867,815,15
6553,815,0
15188,815,3
6557,815,0
15189,815,3
13213,815,14
17625,815,2
13211,815,5
7151,815,0
18013,815,24
13209,815,4
19412,815,7
18020,815,8
18018,815,0
20281,815,8
4857,815,3
4856,815,13
9418,815,1
17626,815,2
4856,820,14
13216,820,4
20285,820,0
6557,820,0
15188,820,10
4867,820,15
17625,820,8
6553,820,0
13211,820,7
4885,820,5
7149,820,9
15187,820,6
6555,820,1
4855,820,5
4857,820,4
6556,820,0
9418,820,1
13215,820,6
4864,820,8
4872,820,6
19050,820,1
18620,820,0
15189,820,4
19412,820,4
13213,820,7
20284,820,3
18623,820,6
13209,820,4
13208,820,7
18020,820,6
20283,820,12
18014,820,0
17626,820,0
19051,820,28
18021,820,20
18018,820,0
4851,820,5
20281,820,10
18013,820,26
7151,820,3
18623,825,15
13216,825,10
19412,825,3
4864,825,5
18020,825,6
17626,825,6
20281,825,10
4872,825,7
18018,825,0
6557,825,0
13215,825,9
9418,825,1
4856,825,19
20285,825,0
6556,825,0
4857,825,4
13209,825,2
15187,825,6
4855,825,9
18014,825,1
13213,825,17
17625,825,11
4851,825,4
15189,825,7
6553,825,0
19051,825,30
7151,825,10
4867,825,20
15188,825,7
18021,825,29
13211,825,11
20283,825,17
6555,825,2
4885,825,11
20284,825,3
13208,825,7
7149,825,12
18013,825,27
19050,825,0
18620,825,3
15188,830,3
13213,830,22
20285,830,9
18014,830,1
18020,830,17
13215,830,8
4885,830,10
9418,830,3
7149,830,10
4856,830,19
20284,830,10
4851,830,0
19051,830,30
7151,830,10
15189,830,1
18021,830,30
15187,830,6
20283,830,17
19412,830,5
17626,830,6
13209,830,1
18623,830,16
18018,830,0
20281,830,8
13208,830,5
17625,830,6
18013,830,27
4867,830,30
13216,830,5
6556,830,0
4857,830,13
6557,830,0
13211,830,12
6553,830,8
4864,830,5
6555,830,1
18620,830,3
19050,830,0
4872,830,7
4855,830,9
4885,835,15
19412,835,10
15189,835,6
18013,835,31
18620,835,0
6557,835,1
13216,835,9
4851,835,3
20281,835,12
13213,835,31
18018,835,0
13209,835,1
17626,835,3
13208,835,6
20283,835,29
18021,835,31
7151,835,3
19051,835,30
4855,835,8
18623,835,27
15187,835,6
17625,835,14
18020,835,17
4867,835,40
19050,835,1
6553,835,1
7149,835,17
18014,835,3
15188,835,9
9418,835,6
13215,835,12
20285,835,0
20284,835,12
6555,835,1
4856,835,19
6556,835,0
4857,835,18
4864,835,3
13211,835,12
4872,835,7
19051,840,30
15187,840,7
15189,840,13
6555,840,1
9418,840,12
18021,840,31
7151,840,6
4885,840,14
20284,840,6
6553,840,1
20283,840,31
7149,840,13
15188,840,8
17626,840,7
6557,840,0
20285,840,6
4872,840,4
17625,840,14
18623,840,27
4855,840,15
4857,840,18
18013,840,31
13209,840,2
18020,840,3
13216,840,22
6556,840,0
19412,840,15
20281,840,13
18014,840,2
13208,840,6
4851,840,5
19050,840,0
18018,840,0
18620,840,1
4867,840,25
4856,840,28
13211,840,9
13215,840,12
13213,840,19
4864,840,7
18018,845,0
4857,845,7
20281,845,13
4872,845,9
20285,845,1
13209,845,2
17626,845,7
20284,845,6
4856,845,34
13208,845,7
17625,845,13
13211,845,13
7151,845,3
9418,845,15
6555,845,1
4867,845,26
4885,845,15
15189,845,14
19051,845,30
19412,845,15
19050,845,1
4851,845,4
18620,845,0
13216,845,21
13215,845,17
6556,845,0
6557,845,3
7149,845,22
18021,845,30
6553,845,1
18623,845,10
15187,845,6
18013,845,30
4855,845,16
18020,845,10
20283,845,31
13213,845,20
15185,845,6
18014,845,3
4864,845,7
15188,845,3
4857,850,5
18014,850,0
20284,850,5
4856,850,34
15189,850,1
20285,850,7
9418,850,1
15188,850,2
13213,850,20
18020,850,12
18013,850,30
4885,850,18
6557,850,3
13216,850,18
4851,850,6
19412,850,7
13211,850,18
4864,850,4
6553,850,7
15185,850,6
4855,850,16
15187,850,6
6555,850,1
20281,850,12
18018,850,0
18623,850,27
13209,850,1
7149,850,22
17626,850,3
6556,850,0
13208,850,10
13215,850,22
7151,850,1
20283,850,12
18620,850,6
18021,850,31
4872,850,9
17625,850,9
19050,850,1
19051,850,22
4867,850,26
13215,855,13
18020,855,7
20283,855,7
4855,855,10
15187,855,6
4872,855,9
18013,855,31
4885,855,18
19051,855,27
18623,855,18
6557,855,1
19412,855,7
18620,855,6
7149,855,16
13213,855,9
4851,855,4
13216,855,17
6556,855,0
4864,855,2
20281,855,14
19050,855,1
6553,855,3
4857,855,4
4867,855,1
17625,855,15
18021,855,31
13211,855,1
20284,855,3
4856,855,16
7151,855,1
13208,855,10
13209,855,1
17626,855,3
15189,855,8
15188,855,0
15185,855,3
18018,855,0
9418,855,10
6555,855,1
20285,855,3
18014,855,3
4872,860,1
19050,860,0
4855,860,10
15185,860,9
19051,860,18
18623,860,16
4851,860,2
18013,860,31
17626,860,0
15189,860,4
4867,860,0
20285,860,7
20284,860,5
7151,860,4
18021,860,24
6557,860,1
4885,860,4
18020,860,4
18014,860,1
15188,860,2
4856,860,10
4857,860,4
19412,860,1
4864,860,1
6553,860,3
13208,860,10
13209,860,1
20281,860,15
20283,860,9
7149,860,9
13215,860,3
15187,860,5
9418,860,9
18620,860,1
6556,860,1
13216,860,6
6555,860,1
13213,860,1
17625,860,4
18018,860,0
13211,860,3
18623,865,16
6553,865,3
7151,865,10
6556,865,1
13208,865,10
17626,865,0
13216,865,12
4872,865,1
20281,865,15
6555,865,1
20283,865,9
4855,865,10
7149,865,9
15185,865,9
13209,865,1
4864,865,1
18018,865,0
4857,865,7
4851,865,0
13213,865,0
19412,865,4
6557,865,2
20284,865,7
18013,865,31
4885,865,7
13211,865,5
13215,865,8
18020,865,5
18014,865,0
17625,865,0
15188,865,0
4856,865,10
4867,865,0
19050,865,0
15189,865,1
20285,865,1
18021,865,25
9418,865,1
18620,865,1
15187,865,5
19051,865,16
13211,870,0
4851,870,0
20285,870,0
6553,870,4
20283,870,4
18623,870,6
18013,870,31
6555,870,1
18021,870,25
4885,870,4
7151,870,13
13216,870,4
20281,870,16
18018,870,0
17625,870,1
4867,870,10
19051,870,18
13208,870,8
13209,870,4
18014,870,0
18020,870,3
15188,870,15
4855,870,5
17626,870,2
4864,870,1
4857,870,4
18620,870,0
6556,870,1
13215,870,10
20284,870,9
15187,870,7
7149,870,4
6557,870,2
13213,870,0
9418,870,2
15189,870,0
19050,870,0
19412,870,1
15185,870,2
4856,870,10
9421,870,0
4872,870,1
4867,875,13
15187,875,7
18014,875,0
19051,875,7
4856,875,0
4857,875,4
7151,875,8
15188,875,12
17625,875,2
9421,875,0
20284,875,5
9418,875,3
6555,875,2
6553,875,5
19050,875,0
20285,875,1
17626,875,1
13211,875,0
13213,875,1
13216,875,4
4864,875,1
13208,875,6
18013,875,31
13215,875,12
18620,875,0
20283,875,6
18021,875,22
6557,875,1
4885,875,3
4855,875,5
20281,875,17
4851,875,2
19412,875,1
15185,875,3
4872,875,1
18018,875,0
18623,875,4
13209,875,7
6556,875,1
7149,875,5
15189,875,0
18020,875,8
6557,880,0
18013,880,31
7149,880,4
9421,880,0
20284,880,6
4855,880,5
18021,880,27
6556,880,1
4857,880,0
4864,880,3
15188,880,8
18623,880,5
19050,880,0
15187,880,6
13213,880,3
18620,880,0
20283,880,6
20285,880,3
15189,880,0
13208,880,5
4856,880,0
19051,880,9
18020,880,8
17626,880,0
13216,880,4
19412,880,0
18014,880,0
4867,880,16
6553,880,8
13209,880,6
4851,880,0
18018,880,0
6555,880,2
7151,880,0
20281,880,18
4885,880,3
4872,880,4
17625,880,5
9418,880,0
13215,880,7
15185,880,3
13211,880,3
18021,885,27
15187,885,6
4851,885,3
15188,885,9
13216,885,2
18013,885,31
13213,885,3
18020,885,3
20285,885,1
4885,885,0
18014,885,1
15185,885,1
6557,885,0
4856,885,0
15189,885,0
19412,885,0
7151,885,2
4867,885,16
17626,885,0
18620,885,4
13215,885,0
19051,885,13
13209,885,4
17625,885,4
18018,885,0
4872,885,4
20281,885,21
6556,885,1
18623,885,7
4855,885,4
20283,885,4
7149,885,4
19394,885,2
6553,885,8
13208,885,6
9418,885,0
9421,885,2
19050,885,0
4864,885,0
20284,885,4
4857,885,1
6555,885,2
13211,885,6
13216,890,4
13209,890,1
15188,890,6
13211,890,3
4885,890,3
7149,890,6
20283,890,7
19050,890,0
20281,890,21
6556,890,0
19394,890,0
20284,890,5
4857,890,2
18623,890,4
4855,890,4
18013,890,31
18620,890,4
19051,890,18
19412,890,0
18018,890,0
6553,890,9
20285,890,1
6555,890,2
17625,890,1
13213,890,1
9421,890,9
7151,890,1
13215,890,2
18014,890,1
18021,890,25
9418,890,1
4867,890,15
15187,890,9
4864,890,1
15185,890,3
4851,890,2
13208,890,4
18020,890,3
4856,890,0
4872,890,7
15189,890,0
17626,890,0
6557,890,1
15189,895,1
6555,895,2
13211,895,6
13216,895,3
18623,895,8
6556,895,0
18018,895,0
4851,895,0
4872,895,8
9418,895,5
17625,895,3
13213,895,1
20284,895,1
18021,895,26
4867,895,13
18014,895,1
13209,895,1
9421,895,8
15185,895,3
6553,895,8
19412,895,0
20285,895,3
18620,895,0
7149,895,6
15187,895,9
20283,895,7
4855,895,5
4864,895,1
4856,895,3
19050,895,2
4857,895,10
15188,895,6
7151,895,1
19394,895,0
20281,895,19
18020,895,4
6557,895,1
4885,895,3
18013,895,31
19051,895,16
13208,895,4
17626,895,0
13215,895,1
9418,900,6
13209,900,0
15189,900,1
13208,900,4
4867,900,15
20284,900,3
4864,900,1
17626,900,1
7151,900,0
18620,900,0
19051,900,14
4872,900,8
17625,900,0
9421,900,3
19050,900,0
6556,900,0
20281,900,19
6553,900,8
19412,900,6
4857,900,13
18021,900,25
6557,900,1
13215,900,3
13216,900,3
6555,900,1
18013,900,31
4885,900,5
18020,900,2
4851,900,6
7149,900,3
19394,900,1
18014,900,1
15187,900,9
18623,900,5
18018,900,0
13211,900,7
4855,900,5
20285,900,1
15188,900,2
4856,900,3
15185,900,1
13213,900,2
20283,900,7
7149,905,4
15189,905,3
6556,905,0
6555,905,1
20281,905,19
19051,905,13
19394,905,2
13209,905,0
4855,905,7
13215,905,4
18623,905,6
20283,905,4
17625,905,3
13208,905,4
19412,905,4
13216,905,3
6557,905,2
18013,905,31
18021,905,25
18020,905,4
4851,905,12
15187,905,9
18014,905,0
20285,905,1
13213,905,4
15185,905,4
15188,905,4
13211,905,1
4885,905,6
4857,905,9
18018,905,0
4867,905,15
17626,905,3
9421,905,1
9418,905,7
7151,905,2
4856,905,4
7876,905,0
4864,905,3
4872,905,3
20284,905,6
18620,905,0
19050,905,1
6553,905,15
19394,910,1
15185,910,5
9421,910,12
4872,910,4
13215,910,7
18623,910,3
15188,910,0
4856,910,4
4857,910,4
19050,910,0
18620,910,0
4864,910,2
6553,910,8
18014,910,1
7151,910,8
13208,910,6
13209,910,2
20281,910,22
19051,910,12
4855,910,10
20283,910,4
7149,910,6
17626,910,5
6555,910,1
9418,910,0
18020,910,4
6556,910,0
15189,910,1
4867,910,18
18018,910,0
17625,910,4
20284,910,3
13211,910,1
20285,910,3
13213,910,1
4851,910,7
13216,910,5
19412,910,2
6557,910,1
18013,910,31
4885,910,11
15187,910,8
18021,910,27
7876,910,2
